time,open,high,low,close,EMA,EMA,EMA,EMA
1620432000,57380.39,59559.84,56980.01,58958.05,55016.465571807916,56037.582228647305,56302.192263957215,56617.96411085377
1620518400,58958.06,59300.52,56265.3,58312.57,55157.23680138621,56454.79333884054,56892.38509418895,57397.99607390251
1620604800,58313.84,59592.2,53600,55866.41,55269.97262990813,56720.3714332919,57208.26396214696,57703.27738260167
1620691200,55866.38,56962.07,54511.48,56753.19,55291.2728931257,56598.37265710734,56910.0675261143,57090.97825506778
1620777600,56753.19,58041,48500,49498.77,55343.48421837121,56620.48942037772,56875.20585364445,56978.38217004519
1620864000,49498.76,52500,46000,49690.11,55134.744067715095,55603.09950318091,55235.99566394569,54485.174780030124
1620950400,49682.28,51569.56,48895,49893.48,54940.01320815384,54757.268145583635,54001.83662751331,52884.209853353415
1621036800,49893.48,50730.58,46573,46775.51,54759.7798792912,54062.44126764312,53088.868488065906,51887.29990223561
1621123200,46771.01,49808.28,43825,46450.79,54474.46666931651,53020.80822940839,51684.89993516237,50181.86993482374
1621209600,46450.78,46646.15,42101,43580.5,54187.906431126634,52082.23276806433,50521.76217179296,48938.17328988249
1621296000,43571.89,45851,42300,42857.15,53808.762987157825,50866.46951548371,48977.346133616746,47149.412193255
1621382400,42865.05,43591.7,30000,36731.75,53417.916094759334,49723.40958470033,47619.05810392414,45721.29146217
1621468800,36735.44,42605,35000,40623.33,52822.11337708936,47867.98535831457,45200.476303052106,42726.00764144667
1621555200,40623.24,42275.99,33501.54,37340.77,52386.439327907596,46833.0217356982,44183.31268015164,42025.08509429778
1621641600,37333.09,38889.76,35257.52,37476.83,51848.81970905375,45475.888630598456,42661.04097345127,40461.08672953185
1621728000,37476.84,38319.36,31111,34758.67,51335.53471944469,44333.167397655816,41508.99631268432,39466.3378196879
1621814400,34758.88,39966.87,34407.17,38878.56,50743.51133660738,42965.41205513356,40008.97046542114,37897.18521312527
1621900800,38874.53,39878.51,36481.26,38361.81,50319.61914601426,42381.00033297162,39756.87258421644,38222.96680875018
1621987200,38361.81,40900,37837.36,39293.23,49892.55453365661,41806.83028540425,39446.858676612785,38269.24787250012
1622073600,39293.23,40440.95,37191.99,38556.88,49514.00722888316,41447.7445303465,39412.718970698836,38610.575248333414
1622160000,38556.88,38900,34688,35680.47,49122.68125642304,41034.76388315414,39222.53253276576,38592.67683222228
1622246400,35680.48,37325,33650.86,34627.82,48642.60264012222,40269.86618556069,38435.409747706704,37621.94455481485
1622332800,34627.81,36500,33333,35669.44,48142.07433154643,39463.85815905202,37589.27647043855,36623.8997032099
1622419200,35669.44,37534.09,34183,37279.31,47696.62310541977,38921.79842204459,37162.64614367443,36305.7464688066
1622505600,37276.23,37918.97,35669.14,36685,47324.46620879764,38686.71721889536,37187.88700063567,36629.240979204405
1622592000,36684.99,38237.37,35920,37577.91,46944.48491562629,38400.756187624596,37076.13211160552,36647.82398613627
1622678400,37581.83,39489.82,37184.88,39248.55,46610.104382925354,38283.766732249656,37188.50942013763,36959.15932409085
1622764800,39248.54,39291.24,35593.22,36856.52,46347.19136924945,38421.59148478542,37646.29399344038,37722.286216060565
1622851200,36856.53,37921.35,34832.17,35539.49,46008.23917749054,38198.01127267322,37470.79088378696,37433.70081070704
1622937600,35539.97,36477.86,35258,35800.48,45634.372421151595,37818.29109086276,37041.719576278745,36802.45720713803
1623024000,35800.48,36812.39,33333,33575.91,45283.161977539035,37530.03236359665,36765.88855932791,36468.46480475869
1623110400,33567.26,34069,31004.95,33402.13,44864.73690691264,36963.92202593999,36055.0822128106,35501.396536505796
1623196800,33402.13,37573.99,32408.53,37403.86,44455.35808880862,36455.09459366285,35465.537276630464,34801.641024337194
1623283200,37404.75,38425.67,35800,36694.05,44203.550657065454,36590.759651711014,35896.47343737925,35669.34401622479
1623369600,36694.91,37695,35944,37338.44,43935.38491931312,36605.63827289516,36073.90378462831,36011.19934414986
1623456000,37340.08,37448,34635.47,35557.33,43699.83831505194,36710.55851962442,36355.27627693313,36454.159562766574
1623542400,35557.32,39396,34780.57,39015.24,43409.03408951437,36545.810159678076,36177.95265983688,36155.213041844385
1623628800,39015.24,41076.03,38744.83,40539.47,43252.112872031714,36898.58585115264,36808.46095765091,37108.55536122959
1623715200,40537.93,41322.55,39510.98,40162.37,43155.17776945915,37418.49215813083,37637.23185595071,38251.680240819725
1623801600,40158.06,40499,38105,38351,43048.137849121325,37809.85899268357,38197.415887961666,38887.140160546485
1623888000,38351,39554.98,37365.63,38095.17,42880.38292593842,37887.16485087163,38231.54569063685,38708.426773697654
1623974400,38103.94,38216.22,35153.16,35841.81,42709.795678583476,37918.13272931854,38203.18887049533,38506.9311824651
1624060800,35840.96,36457.18,34833.26,35484.79,42464.48011863406,37621.39376798732,37678.24912149637,37618.2741216434
1624147200,35484.8,36139.73,33347.05,35585.78,42215.20582868285,37316.16608684627,37190.81598338606,36907.1160810956
1624233600,35585.79,35741.54,31259,31609.82,41978.44097765846,37068.96950301109,36834.1435426336,36466.67405406373
1624320000,31609.82,33352,28800,32538.37,41608.13308559923,36289.091002580935,35673.18275538169,34847.72270270916
1624406400,32538.9,34881.02,31708.03,33688.35,41284.231903970685,35753.34943078366,34976.67547640798,34078.11513513944
1624492800,33688.51,35295.67,32300,34654.58,41012.95612168602,35458.37236924314,34690.41648165065,33948.246756759625
1624579200,34654.87,35500,31300,31594.63,40785.881617340085,35343.58631649412,34682.517263506066,34183.78783783975
1624665600,31594.62,32711.68,30173.49,32275.19,40457.62227386365,34808.0196998521,33996.31787161583,33320.73189189317
1624752000,32267.59,34749,32002.21,34709.23,40165.12112122566,34445.1011713018,33612.156122367865,32969.68459459545
1624838400,34708.53,35301.43,33864.99,34493.22,39970.24286689617,34482.73386111583,33855.79476184167,33549.2997297303
1624924800,34493.22,36675,34233.35,35904.28,39774.63490736417,34484.231880956424,33997.444814765746,33863.9398198202
1625011200,35906.17,36094.42,34033,35060,39636.475446386874,34687.36589796265,34421.60596704002,34544.683213213466
1625097600,35060,35066.54,32703.48,33516.11,39473.0298947302,34740.59934111084,34563.47130769779,34716.45547547565
1625184000,33510.93,33972.06,32704.73,33805.02,39260.09775563269,34564.93229238072,34329.5732393205,34314.6136503171
1625270400,33805.01,34953.07,33320,34682.16,39065.27319293152,34456.37196489776,34213.003630582614,34144.74576687807
1625356800,34685.03,35951,34390.53,35284.05,38908.835936041105,34489.03739848379,34317.898379342034,34324.84051125205
1625443200,35284.06,35290.82,33156.86,33697.78,38779.37965261107,34602.61205584325,34532.60096171047,34644.5803408347
1625529600,33697.78,35100,33300,34225.73,38597.8939507321,34473.35033357993,34347.085192441475,34328.98022722313
1625616000,34225.72,35077.46,33770.01,33878.56,38441.744881063096,34437.97457163994,34320.115149676705,34294.56015148209
1625702400,33879.5,33934.62,32111,32875.95,38278.80756388227,34358.19248997709,34222.20067197077,34156.20676765472
1625788800,32875.95,34100,32255.24,33824.26,38085.84836517219,34146.44356283751,33923.033855977264,33729.454511769814
1625875200,33824.25,34267.14,33027.83,33515.35,37933.6484235589,34100.415911003576,33901.08188798232,33761.053007846545
1625961600,33515.35,34607.37,33333.33,34259.23,37775.85205128894,34016.835066574495,33815.363690652914,33679.15200523103
1626048000,34259.22,34670,32665,33091.1,37650.25804945719,34051.46148563528,33913.99842606338,33872.50800348735
1626134400,33077.43,33337.61,32201.12,32734.14,37486.94276197658,33912.314130544524,33728.09433138263,33607.482002324905
1626220800,32734.14,33125.55,31600,32816.39,37317.1998061917,33744.003540466736,33507.21559107538,33316.368001549934
1626307200,32815.75,33187.6,31064.77,31868.68,37156.43374168485,33611.39589182863,33353.55657083641,33149.49533436662
1626393600,31872.49,32259.16,31025.42,31388.06,36967.721465196104,33362.98076442454,33024.4306662061,32723.826889577747
1626480000,31389.57,31949.99,31179.01,31533.91,36768.50177001053,33081.06494093532,32661.128295938077,32279.07459305183
1626566400,31533.9,32450,31125.6,31788.25,36581.55170679587,32860.04137794456,32410.63311906295,32030.683062034554
1626652800,31786.37,31887.82,30429.99,30842.03,36410.29521726745,32706.65975252391,32271.907981493405,31949.2453746897
1626739200,30842.04,31052.65,29301.56,29796.16,36211.428959507895,32440.28550216335,31954.159541161538,31580.1769164598
1626825600,29796.15,32825,29501.02,32135.19,35982.31185381119,32062.551858997158,31474.601865347864,30985.50127763987
1626912000,32152.68,32611.84,31729.68,32287.74,35845.53928760365,32075.42730771185,31625.28589527056,31374.560851759914
1626998400,32287.75,33647.27,32000,33647.26,35718.47538447495,32105.75912089587,31772.50014076599,31678.957234506608
1627084800,33647.27,34525,33424.7,34283.01,35644.50376360084,32325.974960767886,32189.115665040215,32335.061489671072
1627171200,34291.67,35451.04,33888.89,35428.26,35596.18827204367,32606.788537801043,32656.349961697946,32987.26432644738
1627257600,35428.25,40593.93,35251.54,37262.77,35590.19047661354,33009.854460972325,33272.32774798729,33800.92621763159
1627344000,37262.76,39550,36413.26,39470.48,35649.925102448775,33617.412395119136,34159.09047065678,34954.870811754394
1627430400,39475.99,40925.56,38803.34,40035.1,35786.570277361316,34454.35205295926,35340.623699399715,36461.91054116959
1627516800,40035.1,40644.85,39229.47,40039.44,35938.30348174127,35251.60175967936,36383.840655088665,37652.97369411306
1627603200,40039.44,42320.57,38342,42237.95,36084.77264310765,35935.57865115374,37196.196065068965,38448.46246274204
1627689600,42233.66,42414.61,41064.11,41495.01,36304.375762996664,36835.30455813178,38315.632495053644,39710.194975161365
1627776000,41499,42605.64,39426,39865.41,36489.89805717536,37501.54676411295,39023.04749615283,40306.46331677424
1627862400,39859.18,40459.68,38690,39149.59,36610.22955513338,37838.351512096815,39208.85471922998,40157.3688778495
1627948800,39149.59,39785.3,37627.21,38191.44,36700.920999592905,38025.67129608298,39195.68478162332,39821.442585232995
1628035200,38189.4,39965.1,37509,39722.41,36754.08096389316,38049.06111092827,38972.06594126258,39277.42839015533
1628121600,39718.9,41447.89,37300,40888.74,36859.96735803983,38287.609523652805,39138.02906542645,39424.58559343689
1628208000,40888.73,43399.26,39876.74,42869.58,37003.851738109835,38659.198163130975,39527.07371755391,39912.633728957924
1628294400,42869.59,44750,42457.27,44637.34,37213.3423903202,39260.68271125512,40269.855113653044,40898.28581930528
1628380800,44628.11,45363.83,43131.97,43829.14,37478.155519237334,40027.458038218676,41238.35619950792,42141.560546203524
1628467200,43829.15,46497.42,42821.3,46285.48,37704.976750693146,40570.55688990172,41814.08815517283,42704.090364135685
1628553600,46280,46718.44,44650.27,45595.66,38011.22758102553,41386.191619915764,42806.51300957887,43896.06024275712
1628640000,45601.82,46781.09,45350.74,45553.49,38282.32016741748,41988.42424564208,43427.692340783564,44464.646828504745
1628726400,45553.1,46223.95,43714.36,44422.14,38541.990875724,42497.66363912178,43900.00515394277,44827.464552336496
1628812800,44422.15,47953.9,44249.64,47833.64,38751.99655873385,42772.590262104386,44016.03734195549,44692.35970155767
1628899200,47833.64,48176.52,46034.93,47109.65,39076.3409673505,43495.59736751804,44864.393488187605,45739.453134371775
1628985600,47109.64,47400,45525.19,47014.49,39363.24450423084,44011.88917215832,45363.33715747925,46196.18208958118
1629072000,47014.38,48076.52,45676.91,45902.46,39636.49934336545,44440.81643327856,45730.235566928306,46468.914726387455
1629158400,45903.22,47174.62,44405.39,44671.58,39860.31079538811,44649.73122852448,45768.67655205535,46280.34981759164
1629244800,44675.34,46035.27,44216.47,44707.98,40032.27612412425,44653.38962444955,45525.71287382083,45745.34654506109
1629331200,44709.1,47088.08,43955,46765.87,40199.305548262666,44661.348249528186,45344.243346305084,45399.93103004072
1629417600,46769.02,49400,46644.95,49342.4,40433.93820725328,44962.4442138813,45660.86038045951,45856.29402002715
1629504000,49349.99,49821.92,48285.28,48867.02,40752.36862842281,45589.23646904112,46480.66696257962,47020.85934668477
1629590400,48870.21,49526.13,48102.89,49284.63,41042.29153455057,46057.94697346382,47011.676526450814,47637.30956445651
1629676800,49284.38,50505,49012.84,49506.5,41336.65183688805,46518.8659772547,47516.721742795075,48186.333042971004
1629763200,49504.53,49875.9,47600,47682.45,41628.36177128491,46945.38940907546,47958.456911062836,48625.73202864733
1629849600,47682.45,49277,47122.02,48987.33,41844.579208024734,47050.68377920754,47897.122041937764,48311.30468576489
1629936000,48991.57,49365.1,46315.48,46851.47,42099.82887916671,47327.95323932075,48140.332699284925,48538.05979050993
1630022400,46851.47,49185.12,46361.01,49077.57,42269.5303477679,47259.88420513207,47853.918766110495,47975.863193673285
1630108800,49081.08,49309.83,48370,48942.94,42512.799978204755,47520.05503297035,48126.62126253039,48344.26879578219
1630195200,48942.89,49667.1,47801,48802.58,42742.44605041173,47723.317171117444,48308.014315301414,48543.80919718813
1630281600,48802.58,48906.51,46866,46993.71,42958.87940575417,47877.49757524352,48417.91780078999,48630.066131458756
1630368000,46996.8,48259.68,46708.93,47112.5,43103.09085554866,47751.683635923015,48102.113845058884,48085.64408763917
1630454400,47110.33,49125,46537.62,48839.86,43246.20653927907,47660.061687934016,47881.7174350458,47760.53939175945
1630540800,48834.27,50392.19,48620.73,49279.37,43445.78023430482,47827.80573251487,48093.3957828134,48118.449594506295
1630627200,49279.38,51064.44,48349.66,50025,43654.12308307964,48035.17348501275,48356.94783107709,48505.42639633753
1630713600,50025,50558.75,49400,49942.98,43881.654401541084,48319.43441572521,48727.62609083774,49011.95093089168
1630800000,49944.89,51907.08,49500,51789.17,44098.198530057474,48551.6423563359,48998.129181762684,49322.93062059445
1630886400,51789.17,52802.03,51020.08,52698.81,44372.87608255542,49014.14630543077,49618.36047470431,50145.01041372964
1630972800,52698.8,52944.96,42830.77,46894.5,44670.23050817844,49540.525404654945,50302.90259143669,50996.27360915309
1631059200,46894.49,47381.47,44423.49,46060.36,44749.66834717207,49162.52034684709,49545.47757111742,49629.01240610206
1631145600,46059.94,47400,45511.82,46400,44796.463763344495,48719.2945830118,48770.91366642466,48439.32160406804
1631232000,46396.26,47040.76,44140.48,44851.45,44853.59934322505,48387.4324997244,48243.21285166363,47758.30106937869
1631318400,44850.37,45989.94,44730.29,45171.83,44853.484009538435,47882.13785690663,47489.24777351616,46788.99071291913
1631404800,45173.66,46462.98,44754.31,46024.23,44864.91886634063,47495.212448777114,46974.67271273479,46250.54714194609
1631491200,46027.8,46900,43465,44947.72,44906.450335399895,47285.58209895181,46764.25655434928,46176.29809463073
1631577600,44953.23,47274.92,44679.92,47127.22,44908.12103770704,46952.38894195869,46361.80620893833,45768.60872975382
